Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Condition_Drizzle,Condition_Fair,Condition_Foggy,Condition_Mixed,Condition_Mostly Cloudy,Condition_Partly Cloudy,Condition_Rain Shower,Condition_Thunderstorms,Condition_Wintry
41,34,76,7,0,30.2,0,1,0,0,0,0,0,0,0
41,34,76,7,0,30.2,0,1,0,0,0,0,0,0,0
41,34,76,6,0,30.2,0,1,0,0,0,0,0,0,0
41,34,76,7,0,30.2,0,1,0,0,0,0,0,0,0
37,34,87,5,0,30.2,0,1,0,0,0,0,0,0,0
37,34,87,7,0,30.2,0,1,0,0,0,0,0,0,0
36,34,93,3,0,30.2,0,1,0,0,0,0,0,0,0
39,36,87,6,0,30.2,0,1,0,0,0,0,0,0,0
37,34,87,5,0,30.2,0,1,0,0,0,0,0,0,0
37,34,87,7,0,30.2,0,1,0,0,0,0,0,0,0
37,34,87,8,0,30.2,0,1,0,0,0,0,0,0,0
37,34,87,9,0,30.2,0,1,0,0,0,0,0,0,0
37,36,93,9,0,30.2,0,1,0,0,0,0,0,0,0
37,34,87,8,0,30.2,0,1,0,0,0,0,0,0,0
36,32,87,8,0,30.2,0,1,0,0,0,0,0,0,0
36,32,87,7,0,30.17,0,1,0,0,0,0,0,0,0
34,32,93,7,0,30.17,0,1,0,0,0,0,0,0,0
34,32,93,9,0,30.17,0,1,0,0,0,0,0,0,0
36,34,93,8,0,30.17,0,1,0,0,0,0,0,0,0
34,30,87,6,0,30.17,0,1,0,0,0,0,0,0,0
34,32,93,6,0,30.17,0,1,0,0,0,0,0,0,0
32,32,100,7,0,30.17,0,1,0,0,0,0,0,0,0
34,32,93,7,0,30.17,0,1,0,0,0,0,0,0,0
32,30,93,7,0,30.17,0,1,0,0,0,0,0,0,0
34,32,93,9,0,30.17,0,1,0,0,0,0,0,0,0
34,32,93,5,0,30.17,0,1,0,0,0,0,0,0,0
34,32,93,5,0,30.2,0,1,0,0,0,0,0,0,0
37,36,93,3,0,30.2,0,1,0,0,0,0,0,0,0
41,37,87,5,0,30.2,0,1,0,0,0,0,0,0,0
45,37,76,5,0,30.2,0,1,0,0,0,0,0,0,0
45,37,76,3,0,30.2,0,1,0,0,0,0,0,0,0
46,37,71,5,0,30.2,0,1,0,0,0,0,0,0,0
46,36,66,5,0,30.2,0,1,0,0,0,0,0,0,0
46,37,71,5,0,30.17,0,1,0,0,0,0,0,0,0
48,37,66,6,0,30.17,0,1,0,0,0,0,0,0,0
48,37,66,5,0,30.17,0,1,0,0,0,0,0,0,0
48,36,62,6,0,30.14,0,1,0,0,0,0,0,0,0
48,34,57,7,0,30.14,0,1,0,0,0,0,0,0,0
48,34,57,6,0,30.14,0,1,0,0,0,0,0,0,0
50,34,54,5,0,30.14,0,1,0,0,0,0,0,0,0
48,32,54,5,0,30.14,0,1,0,0,0,0,0,0,0
48,34,57,5,0,30.14,0,1,0,0,0,0,0,0,0
48,36,62,5,0,30.14,0,1,0,0,0,0,0,0,0
46,36,66,5,0,30.14,0,1,0,0,0,0,0,0,0
45,34,66,3,0,30.14,0,1,0,0,0,0,0,0,0
45,36,71,5,0,30.14,0,1,0,0,0,0,0,0,0
45,36,71,3,0,30.14,0,1,0,0,0,0,0,0,0
41,34,76,1,0,30.14,0,1,0,0,0,0,0,0,0
41,36,81,0,0,30.14,0,1,0,0,0,0,0,0,0
39,34,81,0,0,30.14,0,1,0,0,0,0,0,0,0
41,37,87,2,0,30.14,0,1,0,0,0,0,0,0,0
39,36,87,2,0,30.14,0,1,0,0,0,0,0,0,0
39,36,87,2,0,30.14,0,1,0,0,0,0,0,0,0
37,34,87,2,0,30.17,0,1,0,0,0,0,0,0,0
37,34,87,2,0,30.14,0,1,0,0,0,0,0,0,0
36,34,93,1,0,30.14,0,1,0,0,0,0,0,0,0
37,34,87,0,0,30.14,0,1,0,0,0,0,0,0,0
37,36,93,0,0,30.14,0,1,0,0,0,0,0,0,0
39,36,87,0,0,30.14,0,1,0,0,0,0,0,0,0
37,36,93,0,0,30.14,0,1,0,0,0,0,0,0,0
37,36,93,2,0,30.14,0,1,0,0,0,0,0,0,0
37,36,93,2,0,30.14,0,1,0,0,0,0,0,0,0
37,36,93,3,0,30.14,0,1,0,0,0,0,0,0,0
37,36,93,5,0,30.14,0,1,0,0,0,0,0,0,0
45,37,76,7,0,30.14,0,1,0,0,0,0,0,0,0
45,37,76,8,0,30.14,0,1,0,0,0,0,0,0,0
45,39,81,7,0,30.14,0,1,0,0,0,0,0,0,0
45,39,81,7,0,30.14,0,1,0,0,0,0,0,0,0
45,37,76,8,0,30.14,0,1,0,0,0,0,0,0,0
45,36,71,7,0,30.14,0,1,0,0,0,0,0,0,0
45,37,76,7,0,30.14,0,1,0,0,0,0,0,0,0
45,37,76,7,0,30.14,0,1,0,0,0,0,0,0,0
45,37,76,8,0,30.14,0,1,0,0,0,0,0,0,0
45,37,76,7,0,30.14,0,1,0,0,0,0,0,0,0
45,37,76,8,0,30.14,0,1,0,0,0,0,0,0,0
46,37,71,7,0,30.14,0,1,0,0,0,0,0,0,0
48,37,66,6,0,30.14,0,1,0,0,0,0,0,0,0
50,37,62,3,0,30.14,0,1,0,0,0,0,0,0,0
50,37,62,2,0,30.14,0,1,0,0,0,0,0,0,0
52,39,62,7,0,30.14,0,1,0,0,0,0,0,0,0
52,41,67,7,0,30.14,0,1,0,0,0,0,0,0,0
50,39,66,10,0,30.14,0,1,0,0,0,0,0,0,0
50,37,62,9,0,30.11,0,1,0,0,0,0,0,0,0
50,36,58,10,0,30.11,0,1,0,0,0,0,0,0,0
50,37,62,10,0,30.11,0,1,0,0,0,0,0,0,0
50,36,58,10,0,30.08,0,1,0,0,0,0,0,0,0
50,36,58,10,0,30.11,0,1,0,0,0,0,0,0,0
50,36,58,9,0,30.11,0,1,0,0,0,0,0,0,0
50,34,54,8,0,30.11,0,1,0,0,0,0,0,0,0
50,34,54,7,0,30.11,0,1,0,0,0,0,0,0,0
50,34,54,7,0,30.11,0,1,0,0,0,0,0,0,0
48,34,57,3,0,30.11,0,1,0,0,0,0,0,0,0
46,36,66,0,0,30.11,0,1,0,0,0,0,0,0,0
45,36,71,2,0,30.11,0,1,0,0,0,0,0,0,0
43,36,76,1,0,30.11,0,1,0,0,0,0,0,0,0
43,36,76,3,0,30.11,0,1,0,0,0,0,0,0,0
45,36,71,2,0,30.11,0,1,0,0,0,0,0,0,0
45,34,66,2,0,30.11,0,1,0,0,0,0,0,0,0
45,36,71,6,0,30.11,0,1,0,0,0,0,0,0,0
45,36,71,3,0,30.14,0,1,0,0,0,0,0,0,0
43,37,81,7,0,30.14,0,1,0,0,0,0,0,0,0
45,37,76,7,0,30.14,0,1,0,0,0,0,0,0,0
45,37,76,7,0,30.14,0,1,0,0,0,0,0,0,0
45,36,71,7,0,30.14,0,1,0,0,0,0,0,0,0
46,36,66,6,0,30.14,0,1,0,0,0,0,0,0,0
45,34,66,6,0,30.14,0,1,0,0,0,0,0,0,0
48,36,62,7,0,30.14,0,1,0,0,0,0,0,0,0
46,39,76,9,0,30.14,0,1,0,0,0,0,0,0,0
46,41,81,6,0,30.14,0,1,0,0,0,0,0,0,0
48,39,71,5,0,30.17,0,1,0,0,0,0,0,0,0
48,39,71,6,0,30.17,0,1,0,0,0,0,0,0,0
48,39,71,7,0,30.17,0,1,0,0,0,0,0,0,0
48,39,71,8,0,30.17,0,1,0,0,0,0,0,0,0
48,41,76,7,0,30.17,0,1,0,0,0,0,0,0,0
48,39,71,8,0,30.17,0,1,0,0,0,0,0,0,0
46,41,81,7,0,30.17,0,1,0,0,0,0,0,0,0
48,41,76,7,0,30.2,0,0,0,0,1,0,0,0,0
46,43,87,8,0,30.2,0,0,0,0,1,0,0,0,0
46,43,87,7,0,30.2,1,0,0,0,0,0,0,0,0
46,43,87,6,0,30.2,1,0,0,0,0,0,0,0,0
46,43,87,6,0,30.2,1,0,0,0,0,0,0,0,0
46,45,93,6,0,30.2,1,0,0,0,0,0,0,0,0
46,45,93,3,0,30.23,1,0,0,0,0,0,0,0,0
46,45,93,3,0,30.23,1,0,0,0,0,0,0,0,0
48,45,87,8,0,30.23,0,0,0,0,1,0,0,0,0
48,45,87,7,0,30.23,0,0,0,0,1,0,0,0,0
48,45,87,5,0,30.26,0,0,0,0,1,0,0,0,0
48,45,87,9,0,30.26,1,0,0,0,0,0,0,0,0
48,45,87,10,0,30.26,0,0,0,0,1,0,0,0,0
50,45,82,13,0,30.26,0,0,0,0,1,0,0,0,0
50,43,76,13,0,30.26,0,0,0,0,1,0,0,0,0
48,43,82,12,0,30.26,0,0,0,0,1,0,0,0,0
50,43,76,12,0,30.26,0,0,0,0,1,0,0,0,0
50,43,76,12,0,30.26,0,0,0,0,1,0,0,0,0
50,43,76,12,0,30.26,0,0,0,0,1,0,0,0,0
50,41,71,12,0,30.26,0,0,0,0,1,0,0,0,0
48,41,76,13,0,30.26,0,0,0,0,1,0,0,0,0
50,41,71,13,0,30.26,0,0,0,0,1,0,0,0,0
48,41,76,10,0,30.26,0,0,0,0,1,0,0,0,0
48,41,76,10,0,30.26,0,0,0,0,1,0,0,0,0
48,41,76,13,0,30.26,0,0,0,0,1,0,0,0,0
48,41,76,10,0,30.26,0,0,0,0,1,0,0,0,0
46,41,81,8,0,30.26,0,0,0,0,1,0,0,0,0
48,39,71,9,0,30.29,0,0,0,0,1,0,0,0,0
46,41,81,10,0,30.29,0,0,0,0,1,0,0,0,0
46,39,76,12,0,30.29,0,0,0,0,1,0,0,0,0
46,39,76,14,0,30.29,0,0,0,0,1,0,0,0,0
46,39,76,9,0,30.29,0,0,0,0,1,0,0,0,0
45,39,81,7,0,30.29,0,0,0,0,0,1,0,0,0
45,39,81,7,0,30.29,0,0,0,0,0,1,0,0,0
41,37,87,7,0,30.29,0,0,0,0,0,1,0,0,0
41,37,87,8,0,30.29,0,0,0,0,1,0,0,0,0
45,41,87,9,0,30.29,0,0,0,0,1,0,0,0,0
45,39,81,10,0,30.29,0,0,0,0,1,0,0,0,0
45,39,81,9,0,30.29,0,0,0,0,1,0,0,0,0
45,41,87,9,0,30.29,0,0,0,0,1,0,0,0,0
45,41,87,8,0,30.29,0,0,0,0,1,0,0,0,0
45,41,87,8,0,30.29,0,0,0,0,1,0,0,0,0
45,39,81,8,0,30.29,0,0,0,0,1,0,0,0,0
45,39,81,8,0,30.29,0,0,0,0,1,0,0,0,0
45,39,81,10,0,30.29,0,0,0,0,1,0,0,0,0
45,39,81,10,0,30.29,0,0,0,0,1,0,0,0,0
45,37,76,12,0,30.29,0,0,0,0,1,0,0,0,0
45,37,76,9,0,30.29,0,0,0,0,1,0,0,0,0
45,37,76,10,0,30.29,0,0,0,0,1,0,0,0,0
45,37,76,10,0,30.29,0,0,0,0,1,0,0,0,0
45,37,76,9,0,30.29,0,0,0,0,1,0,0,0,0
45,37,76,9,0,30.29,0,0,0,0,1,0,0,0,0
45,37,76,12,0,30.29,0,0,0,0,1,0,0,0,0
45,37,76,10,0,30.29,0,0,0,0,1,0,0,0,0
45,37,76,10,0,30.29,0,0,0,0,1,0,0,0,0
45,37,76,10,0,30.29,0,0,0,0,1,0,0,0,0
45,37,76,9,0,30.29,0,0,0,0,1,0,0,0,0
45,37,76,12,0,30.29,0,0,0,0,1,0,0,0,0
46,37,71,9,0,30.29,0,0,0,0,1,0,0,0,0
46,37,71,12,0,30.29,0,0,0,0,1,0,0,0,0
48,37,66,10,0,30.29,0,0,0,0,1,0,0,0,0
48,37,66,10,0,30.26,0,0,0,0,0,1,0,0,0
50,36,58,7,0,30.26,0,0,0,0,0,1,0,0,0
48,36,62,9,0,30.23,0,0,0,0,0,1,0,0,0
48,36,62,9,0,30.23,0,0,0,0,1,0,0,0,0
48,36,62,7,0,30.23,0,0,0,0,1,0,0,0,0
48,36,62,7,0,30.23,0,0,0,0,1,0,0,0,0
48,37,66,9,0,30.23,0,0,0,0,1,0,0,0,0
48,36,62,9,0,30.23,0,0,0,0,1,0,0,0,0
48,36,62,9,0,30.23,0,0,0,0,1,0,0,0,0
46,36,66,9,0,30.2,0,0,0,0,0,1,0,0,0
46,36,66,9,0,30.2,0,1,0,0,0,0,0,0,0
45,36,71,13,0,30.2,0,1,0,0,0,0,0,0,0
43,36,76,9,0,30.2,0,1,0,0,0,0,0,0,0
43,37,81,9,0,30.2,0,1,0,0,0,0,0,0,0
41,36,81,9,0,30.2,0,1,0,0,0,0,0,0,0
41,36,81,9,0,30.23,0,1,0,0,0,0,0,0,0
41,36,81,8,0,30.2,0,1,0,0,0,0,0,0,0
41,36,81,8,0,30.2,0,1,0,0,0,0,0,0,0
41,36,81,6,0,30.2,0,1,0,0,0,0,0,0,0
41,37,87,7,0,30.2,0,1,0,0,0,0,0,0,0
43,37,81,6,0,30.2,0,1,0,0,0,0,0,0,0
43,37,81,5,0,30.2,0,1,0,0,0,0,0,0,0
43,36,76,5,0,30.2,0,1,0,0,0,0,0,0,0
39,36,87,5,0,30.2,0,1,0,0,0,0,0,0,0
43,37,81,6,0,30.2,0,1,0,0,0,0,0,0,0
37,34,87,5,0,30.2,0,1,0,0,0,0,0,0,0
39,36,87,5,0,30.2,0,1,0,0,0,0,0,0,0
36,34,93,5,0,30.17,0,1,0,0,0,0,0,0,0
36,34,93,6,0,30.17,0,1,0,0,0,0,0,0,0
37,34,87,6,0,30.17,0,1,0,0,0,0,0,0,0
34,32,93,7,0,30.2,0,1,0,0,0,0,0,0,0
36,34,93,7,0,30.2,0,1,0,0,0,0,0,0,0
34,32,93,6,0,30.17,0,1,0,0,0,0,0,0,0
34,32,93,7,0,30.17,0,1,0,0,0,0,0,0,0
34,32,93,7,0,30.17,0,1,0,0,0,0,0,0,0
34,32,93,7,0,30.17,0,1,0,0,0,0,0,0,0
34,34,100,6,0,30.17,0,1,0,0,0,0,0,0,0
36,34,93,2,0,30.17,0,1,0,0,0,0,0,0,0
34,32,93,3,0,30.2,0,1,0,0,0,0,0,0,0
36,34,93,3,0,30.2,0,1,0,0,0,0,0,0,0
36,34,93,6,0,30.2,0,1,0,0,0,0,0,0,0
34,34,100,7,0,30.2,0,1,0,0,0,0,0,0,0
36,34,93,7,0,30.2,0,1,0,0,0,0,0,0,0
39,37,93,6,0,30.2,0,1,0,0,0,0,0,0,0
41,39,93,3,0,30.23,0,1,0,0,0,0,0,0,0
45,39,81,0,0,30.23,0,1,0,0,0,0,0,0,0
46,41,81,0,0,30.23,0,1,0,0,0,0,0,0,0
48,41,76,1,0,30.23,0,1,0,0,0,0,0,0,0
48,39,71,2,0,30.23,0,1,0,0,0,0,0,0,0
48,37,66,6,0,30.2,0,1,0,0,0,0,0,0,0
48,34,57,6,0,30.2,0,0,0,0,0,1,0,0,0
48,39,71,6,0,30.2,0,0,0,0,0,1,0,0,0
50,39,66,3,0,30.2,0,0,0,0,0,1,0,0,0
48,37,66,5,0,30.2,0,1,0,0,0,0,0,0,0
50,39,66,2,0,30.2,0,1,0,0,0,0,0,0,0
48,39,71,6,0,30.2,0,1,0,0,0,0,0,0,0
48,37,66,5,0,30.2,0,1,0,0,0,0,0,0,0
48,37,66,3,0,30.2,0,1,0,0,0,0,0,0,0
48,37,66,5,0,30.2,0,1,0,0,0,0,0,0,0
46,37,71,7,0,30.2,0,0,0,0,0,1,0,0,0
46,39,76,6,0,30.2,0,1,0,0,0,0,0,0,0
45,39,81,5,0,30.23,0,1,0,0,0,0,0,0,0
46,39,76,5,0,30.23,0,0,0,0,1,0,0,0,0
45,39,81,2,0,30.23,0,0,0,0,0,1,0,0,0
46,39,76,3,0,30.23,0,0,0,0,0,1,0,0,0
46,39,76,5,0,30.23,0,1,0,0,0,0,0,0,0
46,39,76,5,0,30.23,0,1,0,0,0,0,0,0,0
45,41,87,5,0,30.26,0,0,0,0,1,0,0,0,0
46,39,76,5,0,30.26,0,0,0,0,1,0,0,0,0
46,41,81,5,0,30.26,0,0,0,0,1,0,0,0,0
46,41,81,2,0,30.26,0,0,0,0,1,0,0,0,0
43,39,87,2,0,30.26,0,0,0,0,0,1,0,0,0
46,41,81,5,0,30.26,0,0,0,0,0,1,0,0,0
45,39,81,5,0,30.29,0,0,0,0,0,1,0,0,0
45,39,81,3,0,30.29,0,0,0,0,0,1,0,0,0
45,39,81,3,0,30.29,0,0,0,0,0,1,0,0,0
45,39,81,5,0,30.29,0,0,0,0,0,1,0,0,0
45,41,87,5,0,30.29,0,0,0,0,0,1,0,0,0
45,39,81,6,0,30.29,0,0,0,0,0,1,0,0,0
45,39,81,6,0,30.29,0,0,0,0,0,1,0,0,0
45,39,81,7,0,30.29,0,0,0,0,0,1,0,0,0
45,39,81,5,0,30.29,0,0,0,0,0,1,0,0,0
45,39,81,5,0,30.29,0,0,0,0,0,1,0,0,0
45,39,81,5,0,30.29,0,0,0,0,0,1,0,0,0
45,39,81,5,0,30.29,0,0,0,0,0,1,0,0,0
45,39,81,5,0,30.29,0,1,0,0,0,0,0,0,0
43,39,87,5,0,30.29,0,1,0,0,0,0,0,0,0
43,39,87,5,0,30.29,0,1,0,0,0,0,0,0,0
43,39,87,5,0,30.32,0,1,0,0,0,0,0,0,0
43,39,87,6,0,30.32,0,1,0,0,0,0,0,0,0
45,41,87,5,0,30.32,0,1,0,0,0,0,0,0,0
46,41,81,8,0,30.32,0,1,0,0,0,0,0,0,0
48,41,76,7,0,30.32,0,1,0,0,0,0,0,0,0
48,39,71,8,0,30.32,0,1,0,0,0,0,0,0,0
50,39,66,9,0,30.32,0,1,0,0,0,0,0,0,0
52,39,62,12,0,30.32,0,0,0,0,0,1,0,0,0
50,37,62,12,0,30.32,0,0,0,0,0,1,0,0,0
50,39,66,10,0,30.32,0,0,0,0,1,0,0,0,0
50,41,71,10,0,30.29,0,0,0,0,1,0,0,0,0
50,41,71,14,0,30.29,0,0,0,0,1,0,0,0,0
50,39,66,14,0,30.29,0,0,0,0,1,0,0,0,0
50,39,66,13,0,30.29,0,0,0,0,1,0,0,0,0
50,37,62,13,0,30.29,0,0,0,0,1,0,0,0,0
50,37,62,14,0,30.29,0,0,0,0,1,0,0,0,0
50,39,66,13,0,30.29,0,0,0,0,1,0,0,0,0
50,37,62,12,0,30.29,0,0,0,0,0,1,0,0,0
50,37,62,14,0,30.29,0,0,0,0,0,1,0,0,0
48,37,66,13,0,30.29,0,1,0,0,0,0,0,0,0
46,39,76,13,0,30.32,0,1,0,0,0,0,0,0,0
46,39,76,12,0,30.32,0,1,0,0,0,0,0,0,0
46,39,76,9,0,30.32,0,1,0,0,0,0,0,0,0
46,41,81,9,0,30.32,0,1,0,0,0,0,0,0,0
46,41,81,7,0,30.32,0,1,0,0,0,0,0,0,0
46,41,81,9,0,30.32,0,1,0,0,0,0,0,0,0
46,41,81,12,0,30.32,0,1,0,0,0,0,0,0,0
46,39,76,12,0,30.32,0,1,0,0,0,0,0,0,0
46,41,81,10,0,30.32,0,0,0,0,1,0,0,0,0
48,41,76,10,0,30.32,0,0,0,0,1,0,0,0,0
48,37,66,12,0,30.32,0,0,0,0,1,0,0,0,0
48,37,66,13,0,30.32,0,0,0,0,1,0,0,0,0
48,36,62,13,0,30.32,0,0,0,0,1,0,0,0,0
48,36,62,13,0,30.32,0,0,0,0,1,0,0,0,0
48,36,62,12,0,30.29,0,0,0,0,1,0,0,0,0
48,36,62,12,0,30.29,0,0,0,0,1,0,0,0,0
48,36,62,13,0,30.29,0,0,0,0,1,0,0,0,0
48,37,66,13,0,30.29,0,0,0,0,1,0,0,0,0
48,36,62,12,0,30.29,0,0,0,0,1,0,0,0,0
48,36,62,12,0,30.29,0,0,0,0,1,0,0,0,0
46,36,66,12,0,30.29,0,0,0,0,1,0,0,0,0
46,36,66,10,0,30.26,0,0,0,0,1,0,0,0,0
46,36,66,10,0,30.26,0,0,0,0,1,0,0,0,0
48,37,66,12,0,30.26,0,0,0,0,1,0,0,0,0
48,39,71,10,0,30.26,0,0,0,0,1,0,0,0,0
48,39,71,13,0,30.26,0,0,0,0,1,0,0,0,0
48,39,71,13,0,30.26,0,0,0,0,1,0,0,0,0
48,41,76,9,0,30.26,0,0,0,0,1,0,0,0,0
48,41,76,9,0,30.26,0,0,0,0,1,0,0,0,0
48,41,76,12,0,30.26,0,0,0,0,1,0,0,0,0
48,37,66,14,0,30.26,0,0,0,0,1,0,0,0,0
50,36,58,16,0,30.26,0,1,0,0,0,0,0,0,0
50,37,62,14,0,30.26,0,1,0,0,0,0,0,0,0
50,37,62,15,0,30.26,0,1,0,0,0,0,0,0,0
52,41,67,15,0,30.23,0,0,0,0,0,1,0,0,0
52,43,71,13,0,30.23,0,0,0,0,1,0,0,0,0
50,41,71,16,0,30.23,0,0,0,0,1,0,0,0,0
50,41,71,15,0,30.23,0,0,0,0,1,0,0,0,0
50,39,66,14,0,30.2,0,0,0,0,1,0,0,0,0
50,41,71,12,0,30.2,0,0,0,0,1,0,0,0,0
50,39,66,15,0,30.2,0,0,0,0,1,0,0,0,0
50,39,66,14,0,30.2,0,0,0,0,1,0,0,0,0
48,39,71,16,0,30.2,0,0,0,0,1,0,0,0,0
48,39,71,18,0,30.2,0,0,0,0,1,0,0,0,0
48,39,71,18,0,30.2,0,0,0,0,1,0,0,0,0
48,39,71,15,0,30.17,0,0,0,0,1,0,0,0,0
48,37,66,17,0,30.17,0,0,0,0,1,0,0,0,0
48,37,66,16,0,30.17,0,0,0,1,0,0,0,0,0
48,37,66,14,0,30.17,0,0,0,1,0,0,0,0,0
48,37,66,17,0,30.17,0,0,0,0,1,0,0,0,0
48,37,66,18,0,30.2,0,0,0,0,1,0,0,0,0
48,37,66,17,0,30.2,0,0,0,0,1,0,0,0,0
48,36,62,16,0,30.2,0,0,0,0,1,0,0,0,0
48,34,57,16,0,30.2,0,0,0,0,1,0,0,0,0
46,36,66,16,0,30.2,0,0,0,0,1,0,0,0,0
46,36,66,16,0,30.2,0,0,0,0,1,0,0,0,0
46,34,62,18,0,30.2,0,0,0,0,1,0,0,0,0
46,34,62,15,0,30.2,0,0,0,0,1,0,0,0,0
46,34,62,14,0,30.2,0,0,0,0,1,0,0,0,0
46,34,62,14,0,30.2,0,0,0,0,1,0,0,0,0
46,34,62,17,0,30.2,0,0,0,0,1,0,0,0,0
45,34,66,18,0,30.2,0,0,0,0,1,0,0,0,0
45,34,66,15,0,30.2,0,0,0,0,1,0,0,0,0
45,36,71,14,0,30.2,0,0,0,0,1,0,0,0,0
45,34,66,13,0,30.2,0,0,0,0,1,0,0,0,0
45,36,71,15,0,30.2,0,0,0,0,1,0,0,0,0
46,34,62,13,0,30.2,0,0,0,0,1,0,0,0,0
46,32,57,18,0,30.2,0,0,0,0,1,0,0,0,0
46,34,62,12,0,30.2,0,0,0,0,1,0,0,0,0
46,32,57,15,0,30.2,0,0,0,0,1,0,0,0,0
46,32,57,14,0,30.2,0,0,0,0,1,0,0,0,0
46,32,57,10,0,30.2,0,0,0,0,1,0,0,0,0
46,32,57,13,0,30.2,0,0,0,0,1,0,0,0,0
46,34,62,13,0,30.2,0,0,0,0,1,0,0,0,0
46,34,62,16,0,30.2,0,0,0,0,1,0,0,0,0
46,34,62,17,0,30.2,0,0,0,0,1,0,0,0,0
45,36,71,10,0,30.2,0,0,0,0,1,0,0,0,0
46,34,62,18,0,30.2,0,0,0,0,1,0,0,0,0
46,34,62,18,0,30.2,0,0,0,0,1,0,0,0,0
46,37,71,17,0,30.2,0,0,0,0,1,0,0,0,0
46,37,71,12,0,30.2,0,0,0,0,1,0,0,0,0
46,37,71,14,0,30.2,0,0,0,0,1,0,0,0,0
48,36,62,18,0,30.2,0,0,0,0,1,0,0,0,0
50,36,58,16,0,30.2,0,0,0,0,1,0,0,0,0
50,34,54,18,0,30.2,0,0,0,0,1,0,0,0,0
50,34,54,18,0,30.2,0,0,0,0,1,0,0,0,0
50,32,50,21,0,30.2,0,0,0,1,0,0,0,0,0
50,36,58,18,0,30.17,0,0,0,0,1,0,0,0,0
48,39,71,20,0,30.17,0,0,0,0,1,0,0,0,0
48,39,71,20,0,30.17,1,0,0,0,0,0,0,0,0
46,43,87,16,0,30.17,1,0,0,0,0,0,0,0,0
46,43,87,17,0,30.2,1,0,0,0,0,0,0,0,0
46,41,81,18,0,30.2,1,0,0,0,0,0,0,0,0
46,43,87,16,0,30.2,1,0,0,0,0,0,0,0,0
45,41,87,18,0,30.2,1,0,0,0,0,0,0,0,0
45,41,87,14,0,30.2,1,0,0,0,0,0,0,0,0
45,41,87,18,0,30.2,0,0,0,0,1,0,0,0,0
45,41,87,18,0,30.2,0,0,0,0,0,0,1,0,0
45,41,87,16,0,30.23,1,0,0,0,0,0,0,0,0
45,41,87,18,0,30.23,1,0,0,0,0,0,0,0,0
45,39,81,16,0,30.23,1,0,0,0,0,0,0,0,0
45,41,87,16,0,30.23,1,0,0,0,0,0,0,0,0
45,39,81,16,0,30.23,0,0,0,0,1,0,0,0,0
45,39,81,16,0,30.23,0,0,0,0,1,0,0,0,0
45,39,81,14,0,30.26,0,0,0,0,1,0,0,0,0
45,39,81,14,0,30.26,0,0,0,0,1,0,0,0,0
45,39,81,15,0,30.26,0,0,0,0,1,0,0,0,0
45,39,81,15,0,30.26,0,0,0,0,1,0,0,0,0
45,39,81,13,0,30.26,0,0,0,0,1,0,0,0,0
45,37,76,14,0,30.23,1,0,0,0,0,0,0,0,0
45,39,81,14,0,30.23,1,0,0,0,0,0,0,0,0
45,39,81,17,0,30.23,1,0,0,0,0,0,0,0,0
45,39,81,15,0,30.23,0,0,0,0,1,0,0,0,0
45,39,81,13,0,30.23,0,0,0,0,1,0,0,0,0
45,37,76,15,0,30.23,0,0,0,0,1,0,0,0,0
45,37,76,13,0,30.23,0,0,0,0,1,0,0,0,0
45,39,81,14,0,30.23,0,0,0,0,1,0,0,0,0
45,39,81,14,0,30.23,0,0,0,0,1,0,0,0,0
45,37,76,15,0,30.23,0,0,0,0,1,0,0,0,0
45,36,71,13,0,30.2,0,0,0,0,1,0,0,0,0
45,36,71,12,0,30.2,0,0,0,0,1,0,0,0,0
45,37,76,12,0,30.2,0,0,0,0,1,0,0,0,0
43,37,81,14,0,30.2,1,0,0,0,0,0,0,0,0
45,37,76,14,0,30.2,1,0,0,0,0,0,0,0,0
43,37,81,14,0,30.23,1,0,0,0,0,0,0,0,0
43,36,76,16,0,30.2,1,0,0,0,0,0,0,0,0
43,36,76,14,0,30.2,0,0,0,0,1,0,0,0,0
45,36,71,14,0,30.23,0,0,0,0,1,0,0,0,0
45,36,71,17,0,30.2,0,0,0,0,1,0,0,0,0
45,37,76,20,0,30.2,0,1,0,0,0,0,0,0,0
45,36,71,18,0,30.2,0,1,0,0,0,0,0,0,0
46,36,66,18,0,30.2,0,1,0,0,0,0,0,0,0
46,37,71,22,0,30.2,0,0,0,0,0,1,0,0,0
46,36,66,21,0,30.2,0,0,0,1,0,0,0,0,0
48,37,66,17,0,30.2,0,1,0,0,0,0,0,0,0
48,36,62,17,0,30.2,0,1,0,0,0,0,0,0,0
48,36,62,17,0,30.17,0,0,0,0,0,1,0,0,0
48,36,62,15,0,30.17,0,0,0,0,1,0,0,0,0
48,37,66,15,0,30.17,0,0,0,0,1,0,0,0,0
48,39,71,17,0,30.17,1,0,0,0,0,0,0,0,0
46,43,87,14,0,30.17,0,0,0,0,1,0,0,0,0
46,41,81,15,0,30.17,1,0,0,0,0,0,0,0,0
46,41,81,14,0,30.17,1,0,0,0,0,0,0,0,0
46,41,81,14,0,30.14,0,0,0,0,1,0,0,0,0
46,41,81,14,0,30.14,0,0,0,0,1,0,0,0,0
46,39,76,16,0,30.14,0,0,0,0,1,0,0,0,0
46,39,76,14,0,30.14,0,0,0,0,1,0,0,0,0
46,36,66,15,0,30.17,0,0,0,0,1,0,0,0,0
